"weight","time","species","N"
15.6,29,"N.pout",266221658.652266
15.6,30,"N.pout",266221669.978691
15.6,31,"N.pout",266221677.237341
15.6,32,"N.pout",266221681.889121
15.6,33,"N.pout",266221684.870262
15.6,34,"N.pout",266221686.780759
15.6,35,"N.pout",266221688.005121
15.6,36,"N.pout",266221688.789768
15.6,37,"N.pout",266221689.292617
15.6,38,"N.pout",266221689.614874
15.6,39,"N.pout",266221689.821396
15.6,40,"N.pout",266221689.953747
17.5,0,"N.pout",4745.25558744151
17.5,1,"N.pout",29289701.7783664
17.5,2,"N.pout",640633937.077445
17.5,3,"N.pout",63087176.5569087
17.5,4,"N.pout",168533386.950459
17.5,5,"N.pout",206883736.993928
17.5,6,"N.pout",218852725.31351
17.5,7,"N.pout",222095418.181638
17.5,8,"N.pout",222293208.787184
17.5,9,"N.pout",221986120.63035
17.5,10,"N.pout",221829435.03309
17.5,11,"N.pout",221803851.742999
17.5,12,"N.pout",221819144.855774
17.5,13,"N.pout",221836400.388733
17.5,14,"N.pout",221847846.09338
17.5,15,"N.pout",221854625.363994
17.5,16,"N.pout",221858663.015827
17.5,17,"N.pout",221861156.521314
17.5,18,"N.pout",221862738.644841
17.5,19,"N.pout",221863753.744543
17.5,20,"N.pout",221864406.212498
17.5,21,"N.pout",221864825.089003
17.5,22,"N.pout",221865093.666075
17.5,23,"N.pout",221865265.769063
17.5,24,"N.pout",221865376.037349
17.5,25,"N.pout",221865446.691657
17.5,26,"N.pout",221865491.967153
17.5,27,"N.pout",221865520.981401
17.5,28,"N.pout",221865539.575274
17.5,29,"N.pout",221865551.491307
17.5,30,"N.pout",221865559.127805
17.5,31,"N.pout",221865564.021725
17.5,32,"N.pout",221865567.158041
17.5,33,"N.pout",221865569.16798
17.5,34,"N.pout",221865570.456071
17.5,35,"N.pout",221865571.281558
17.5,36,"N.pout",221865571.810581
17.5,37,"N.pout",221865572.149611
17.5,38,"N.pout",221865572.366882
17.5,39,"N.pout",221865572.506123
17.5,40,"N.pout",221865572.595357
19.6,0,"N.pout",4216.11849065906
19.6,1,"N.pout",22571774.3853778
19.6,2,"N.pout",624919313.815951
19.6,3,"N.pout",54118366.9226005
19.6,4,"N.pout",142381551.724409
19.6,5,"N.pout",178908480.007426
19.6,6,"N.pout",190278408.391996
19.6,7,"N.pout",193534466.868357
19.6,8,"N.pout",193816927.852597
19.6,9,"N.pout",193542371.681837
19.6,10,"N.pout",193382136.551015
19.6,11,"N.pout",193344889.895799
19.6,12,"N.pout",193350792.812504
19.6,13,"N.pout",193362053.849791
19.6,14,"N.pout",193369855.385937
19.6,15,"N.pout",193374390.671274
19.6,16,"N.pout",193377014.550553
19.6,17,"N.pout",193378604.74322
19.6,18,"N.pout",193379606.923173
19.6,19,"N.pout",193380249.607943
19.6,20,"N.pout",193380663.157008
19.6,21,"N.pout",193380928.873503
19.6,22,"N.pout",193381099.299144
19.6,23,"N.pout",193381208.506651
19.6,24,"N.pout",193381278.47027
19.6,25,"N.pout",193381323.295564
19.6,26,"N.pout",193381352.018329
19.6,27,"N.pout",193381370.424551
19.6,28,"N.pout",193381382.220134
19.6,29,"N.pout",193381389.779401
19.6,30,"N.pout",193381394.623815
19.6,31,"N.pout",193381397.728397
19.6,32,"N.pout",193381399.717995
19.6,33,"N.pout",193381400.993048
19.6,34,"N.pout",193381401.810179
19.6,35,"N.pout",193381402.333845
19.6,36,"N.pout",193381402.669443
19.6,37,"N.pout",193381402.884514
19.6,38,"N.pout",193381403.022345
19.6,39,"N.pout",193381403.110675
19.6,40,"N.pout",193381403.167283
22.1,0,"N.pout",3745.9847630381
22.1,1,"N.pout",18232184.1037335
22.1,2,"N.pout",660557304.134699
22.1,3,"N.pout",53701858.8218134
22.1,4,"N.pout",129871805.484015
22.1,5,"N.pout",168290894.869047
22.1,6,"N.pout",180192028.837785
22.1,7,"N.pout",183796395.835693
22.1,8,"N.pout",184203596.307051
22.1,9,"N.pout",183939068.326678
22.1,10,"N.pout",183759853.590757
22.1,11,"N.pout",183706766.61063
22.1,12,"N.pout",183703489.330688
22.1,13,"N.pout",183709678.993571
22.1,14,"N.pout",183714513.988849
22.1,15,"N.pout",183717202.135467
22.1,16,"N.pout",183718639.920828
22.1,17,"N.pout",183719463.475612
22.1,18,"N.pout",183719971.409382
22.1,19,"N.pout",183720296.557711
22.1,20,"N.pout",183720506.505087
22.1,21,"N.pout",183720641.762742
22.1,22,"N.pout",183720728.600542
22.1,23,"N.pout",183720784.24548
22.1,24,"N.pout",183720819.883478
22.1,25,"N.pout",183720842.710382
22.1,26,"N.pout",183720857.334913
22.1,27,"N.pout",183720866.705988
22.1,28,"N.pout",183720872.711251
22.1,29,"N.pout",183720876.559715
22.1,30,"N.pout",183720879.026015
22.1,31,"N.pout",183720880.606555
22.1,32,"N.pout",183720881.619453
22.1,33,"N.pout",183720882.268576
22.1,34,"N.pout",183720882.684573
22.1,35,"N.pout",183720882.951167
22.1,36,"N.pout",183720883.122018
22.1,37,"N.pout",183720883.231509
22.1,38,"N.pout",183720883.301677
22.1,39,"N.pout",183720883.346646
22.1,40,"N.pout",183720883.375464
24.8,0,"N.pout",3328.27501788738
24.8,1,"N.pout",14903042.1372931
24.8,2,"N.pout",749633913.452641
24.8,3,"N.pout",66262213.5706374
24.8,4,"N.pout",125953595.877657
24.8,5,"N.pout",170786808.802907
24.8,6,"N.pout",184638789.077169
24.8,7,"N.pout",189089785.970938
24.8,8,"N.pout",189725201.870147
24.8,9,"N.pout",189456581.804073
24.8,10,"N.pout",189235763.742738
24.8,11,"N.pout",189155982.513701
24.8,12,"N.pout",189139863.175426
24.8,13,"N.pout",189139818.773692
24.8,14,"N.pout",189141172.477591
24.8,15,"N.pout",189141675.35227
24.8,16,"N.pout",189141683.320764
24.8,17,"N.pout",189141571.721954
24.8,18,"N.pout",189141474.061561
24.8,19,"N.pout",189141409.865562
24.8,20,"N.pout",189141370.282226
24.8,21,"N.pout",189141345.724217
24.8,22,"N.pout",189141330.184951
24.8,23,"N.pout",189141320.228703
24.8,24,"N.pout",189141313.824321
24.8,25,"N.pout",189141309.706169
24.8,26,"N.pout",189141307.06179
24.8,27,"N.pout",189141305.365578
24.8,28,"N.pout",189141304.278154
24.8,29,"N.pout",189141303.581165
24.8,30,"N.pout",189141303.134453
24.8,31,"N.pout",189141302.848153
24.8,32,"N.pout",189141302.664664
24.8,33,"N.pout",189141302.547068
24.8,34,"N.pout",189141302.471704
24.8,35,"N.pout",189141302.423404
24.8,36,"N.pout",189141302.392451
24.8,37,"N.pout",189141302.372614
24.8,38,"N.pout",189141302.359901
24.8,39,"N.pout",189141302.351754
24.8,40,"N.pout",189141302.346533
27.8,0,"N.pout",2957.14352711598
27.8,1,"N.pout",10769659.0779015
27.8,2,"N.pout",797231495.151589
27.8,3,"N.pout",98046700.0257046
27.8,4,"N.pout",115174051.412579
27.8,5,"N.pout",166740239.404178
27.8,6,"N.pout",182954064.238959
27.8,7,"N.pout",188463154.548407
27.8,8,"N.pout",189438407.050132
27.8,9,"N.pout",189194107.400409
27.8,10,"N.pout",188927451.34487
27.8,11,"N.pout",188812829.484144
27.8,12,"N.pout",188778666.62564
27.8,13,"N.pout",188769614.260153
27.8,14,"N.pout",188765966.865209
27.8,15,"N.pout",188763376.923872
27.8,16,"N.pout",188761379.689298
27.8,17,"N.pout",188759960.624994
27.8,18,"N.pout",188759016.441568
27.8,19,"N.pout",188758407.726537
27.8,20,"N.pout",188758019.019957
27.8,21,"N.pout",188757770.823762
27.8,22,"N.pout",188757612.020394
27.8,23,"N.pout",188757510.266189
27.8,24,"N.pout",188757445.032285
27.8,25,"N.pout",188757403.210831
27.8,26,"N.pout",188757376.40283
27.8,27,"N.pout",188757359.220688
27.8,28,"N.pout",188757348.20881
27.8,29,"N.pout",188757341.151589
27.8,30,"N.pout",188757336.628842
27.8,31,"N.pout",188757333.730365
27.8,32,"N.pout",188757331.872831
27.8,33,"N.pout",188757330.682404
27.8,34,"N.pout",188757329.919503
27.8,35,"N.pout",188757329.430588
27.8,36,"N.pout",188757329.117261
27.8,37,"N.pout",188757328.916461
27.8,38,"N.pout",188757328.787777
27.8,39,"N.pout",188757328.705307
27.8,40,"N.pout",188757328.652456
31.3,0,"N.pout",2627.39641194514
31.3,1,"N.pout",6367826.178619
31.3,2,"N.pout",715324102.990843
31.3,3,"N.pout",149631158.980005
31.3,4,"N.pout",92797068.8350153
31.3,5,"N.pout",144985697.004537
31.3,6,"N.pout",162725694.416693
31.3,7,"N.pout",169003456.631056
31.3,8,"N.pout",170348119.021203
31.3,9,"N.pout",170187842.285957
31.3,10,"N.pout",169901219.03253
31.3,11,"N.pout",169756889.583556
31.3,12,"N.pout",169704142.633817
31.3,13,"N.pout",169685116.630347
31.3,14,"N.pout",169675933.622864
31.3,15,"N.pout",169670008.81279
31.3,16,"N.pout",169665891.147804
31.3,17,"N.pout",169663100.180347
31.3,18,"N.pout",169661268.872171
31.3,19,"N.pout",169660089.076359
31.3,20,"N.pout",169659333.916353
31.3,21,"N.pout",169658850.888665
31.3,22,"N.pout",169658541.638913
31.3,23,"N.pout",169658343.489136
31.3,24,"N.pout",169658216.483054
31.3,25,"N.pout",169658135.073927
31.3,26,"N.pout",169658082.895086
31.3,27,"N.pout",169658049.453435
31.3,28,"N.pout",169658028.021357
31.3,29,"N.pout",169658014.286204
31.3,30,"N.pout",169658005.483821
31.3,31,"N.pout",169657999.84269
31.3,32,"N.pout",169657996.227494
31.3,33,"N.pout",169657993.910649
31.3,34,"N.pout",169657992.42587
31.3,35,"N.pout",169657991.474331
31.3,36,"N.pout",169657990.864526
31.3,37,"N.pout",169657990.473726
31.3,38,"N.pout",169657990.223276
31.3,39,"N.pout",169657990.062773
31.3,40,"N.pout",169657989.959913
35.1,0,"N.pout",2334.41895606424
35.1,1,"N.pout",3179843.48897846
35.1,2,"N.pout",547751496.237585
35.1,3,"N.pout",210469910.546185
35.1,4,"N.pout",70975182.3751004
35.1,5,"N.pout",115245966.757573
35.1,6,"N.pout",133801996.301147
35.1,7,"N.pout",140543519.335876
35.1,8,"N.pout",142245170.024291
35.1,9,"N.pout",142218231.419683
35.1,10,"N.pout",141941963.570157
35.1,11,"N.pout",141778587.189799
35.1,12,"N.pout",141710353.035677
35.1,13,"N.pout",141682540.031702
35.1,14,"N.pout",141668577.389137
35.1,15,"N.pout",141659877.759976
35.1,16,"N.pout",141654035.102749
35.1,17,"N.pout",141650135.83788
35.1,18,"N.pout",141647587.717388
35.1,19,"N.pout",141645945.690566
35.1,20,"N.pout",141644893.575341
35.1,21,"N.pout",141644220.166506
35.1,22,"N.pout",141643788.94243
35.1,23,"N.pout",141643512.64637
35.1,24,"N.pout",141643335.566415
35.1,25,"N.pout",141643222.067951
35.1,26,"N.pout",141643149.324078
35.1,27,"N.pout",141643102.702866
35.1,28,"N.pout",141643072.824424
35.1,29,"N.pout",141643053.676297
35.1,30,"N.pout",141643041.404944
35.1,31,"N.pout",141643033.540683
35.1,32,"N.pout",141643028.50077
35.1,33,"N.pout",141643025.270878
35.1,34,"N.pout",141643023.200963
35.1,35,"N.pout",141643021.874433
35.1,36,"N.pout",141643021.024311
35.1,37,"N.pout",141643020.4795
35.1,38,"N.pout",141643020.130352
35.1,39,"N.pout",141643019.906596
35.1,40,"N.pout",141643019.7632
39.4,0,"N.pout",2074.11102399946
39.4,1,"N.pout",1397266.80642625
39.4,2,"N.pout",370353054.029079
39.4,3,"N.pout",264054214.393061
39.4,4,"N.pout",60459346.1800535
39.4,5,"N.pout",87281748.5455114
39.4,6,"N.pout",106219597.215255
39.4,7,"N.pout",113381580.595252
39.4,8,"N.pout",115458265.921208
39.4,9,"N.pout",115604881.154788
39.4,10,"N.pout",115362311.245213
39.4,11,"N.pout",115188091.371366
39.4,12,"N.pout",115106899.517081
39.4,13,"N.pout",115071455.076656
39.4,14,"N.pout",115053515.323912
39.4,15,"N.pout",115042628.990602
39.4,16,"N.pout",115035466.865617
39.4,17,"N.pout",115030725.593534
39.4,18,"N.pout",115027631.592266
39.4,19,"N.pout",115025636.394899
39.4,20,"N.pout",115024356.963937
39.4,21,"N.pout",115023537.730912
39.4,22,"N.pout",115023013.077922
39.4,23,"N.pout",115022676.931897
39.4,24,"N.pout",115022461.505707
39.4,25,"N.pout",115022323.434525
39.4,26,"N.pout",115022234.942915
39.4,27,"N.pout",115022178.229375
39.4,28,"N.pout",115022141.883047
39.4,29,"N.pout",115022118.589871
39.4,30,"N.pout",115022103.66211
39.4,31,"N.pout",115022094.095461
39.4,32,"N.pout",115022087.964553
39.4,33,"N.pout",115022084.035484
39.4,34,"N.pout",115022081.517494
39.4,35,"N.pout",115022079.903809
39.4,36,"N.pout",115022078.869661
39.4,37,"N.pout",115022078.206915
39.4,38,"N.pout",115022077.782187
39.4,39,"N.pout",115022077.509995
39.4,40,"N.pout",115022077.335558
44.3,0,"N.pout",1842.82968089371
44.3,1,"N.pout",548084.2742466
44.3,2,"N.pout",224020584.98067
44.3,3,"N.pout",293522454.840853
44.3,4,"N.pout",66248038.5976421
44.3,5,"N.pout",64980998.8742458
44.3,6,"N.pout",83083265.8131763
44.3,7,"N.pout",90823554.1473175
44.3,8,"N.pout",93353059.1589758
44.3,9,"N.pout",93726150.3810439
44.3,10,"N.pout",93541476.9305111
44.3,11,"N.pout",93362809.0786878
44.3,12,"N.pout",93269416.012334
44.3,13,"N.pout",93226393.457452
44.3,14,"N.pout",93204672.8362726
44.3,15,"N.pout",93191844.3269121
44.3,16,"N.pout",93183559.037299
44.3,17,"N.pout",93178108.5952368
44.3,18,"N.pout",93174553.2901237
44.3,19,"N.pout",93172258.1627032
44.3,20,"N.pout",93170785.1261782
44.3,21,"N.pout",93169841.568345
44.3,22,"N.pout",93169237.253532
44.3,23,"N.pout",93168850.0846549
44.3,24,"N.pout",93168601.9720832
44.3,25,"N.pout",93168442.9562344
44.3,26,"N.pout",93168341.0420641
44.3,27,"N.pout",93168275.7262608
44.3,28,"N.pout",93168233.8669311
44.3,29,"N.pout",93168207.0406379
44.3,30,"N.pout",93168189.8486287
44.3,31,"N.pout",93168178.8309084
44.3,32,"N.pout",93168171.7700652
44.3,33,"N.pout",93168167.2450375
44.3,34,"N.pout",93168164.3451194
44.3,35,"N.pout",93168162.4866727
44.3,36,"N.pout",93168161.2956656
44.3,37,"N.pout",93168160.5323949
44.3,38,"N.pout",93168160.0432442
44.3,39,"N.pout",93168159.7297662
44.3,40,"N.pout",93168159.5288703
49.8,0,"N.pout",1637.33821067801
49.8,1,"N.pout",191349.867082865
49.8,2,"N.pout",120750468.053913
49.8,3,"N.pout",286481536.249171
49.8,4,"N.pout",88875018.242829
49.8,5,"N.pout",50658748.0107315
49.8,6,"N.pout",64381481.5278758
49.8,7,"N.pout",72790472.0081788
49.8,8,"N.pout",75928833.051682
49.8,9,"N.pout",76618710.4942054
49.8,10,"N.pout",76530649.4485598
49.8,11,"N.pout",76356721.8622833
49.8,12,"N.pout",76250724.3358038
49.8,13,"N.pout",76198774.5451109
49.8,14,"N.pout",76172608.0481233
49.8,15,"N.pout",76157619.7357177
49.8,16,"N.pout",76148150.0257213
49.8,17,"N.pout",76141967.497063
49.8,18,"N.pout",76137936.236259
49.8,19,"N.pout",76135330.1795719
49.8,20,"N.pout",76133655.7052575
49.8,21,"N.pout",76132582.5807142
49.8,22,"N.pout",76131895.2121312
49.8,23,"N.pout",76131454.8514988
49.8,24,"N.pout",76131172.667552
49.8,25,"N.pout",76130991.821138
49.8,26,"N.pout",76130875.9169107
49.8,27,"N.pout",76130801.6350756
49.8,28,"N.pout",76130754.0295446
49.8,29,"N.pout",76130723.5206527
49.8,30,"N.pout",76130703.9685872
49.8,31,"N.pout",76130691.4383938
49.8,32,"N.pout",76130683.4082644
49.8,33,"N.pout",76130678.2620586
49.8,34,"N.pout",76130674.9640512
49.8,35,"N.pout",76130672.8504844
49.8,36,"N.pout",76130671.4959805
49.8,37,"N.pout",76130670.6279311
49.8,38,"N.pout",76130670.0716317
49.8,39,"N.pout",76130669.7151208
49.8,40,"N.pout",76130669.4866468
55.9,0,"N.pout",1454.76081915836
55.9,1,"N.pout",59089.8843872048
55.9,2,"N.pout",57162753.4218309
55.9,3,"N.pout",241079141.148519
55.9,4,"N.pout",122545711.669265
55.9,5,"N.pout",47918725.283766
55.9,6,"N.pout",50065916.4816409
55.9,7,"N.pout",58354131.7253907
55.9,8,"N.pout",62296592.8600595
55.9,9,"N.pout",63465442.5094713
55.9,10,"N.pout",63550675.1303346
55.9,11,"N.pout",63403314.7661171
55.9,12,"N.pout",63285454.1123716
55.9,13,"N.pout",63221683.4105082
55.9,14,"N.pout",63189135.0543073
55.9,15,"N.pout",63171075.325564
55.9,16,"N.pout",63160002.5558024
55.9,17,"N.pout",63152865.4142676
55.9,18,"N.pout",63148220.9341483
55.9,19,"N.pout",63145213.9868226
55.9,20,"N.pout",63143278.9240999
55.9,21,"N.pout",63142037.7944891
55.9,22,"N.pout",63141242.6259098
55.9,23,"N.pout",63140733.2102404
55.9,24,"N.pout",63140406.7965897
55.9,25,"N.pout",63140197.6132745
55.9,26,"N.pout",63140063.55019
55.9,27,"N.pout",63139977.6306809
55.9,28,"N.pout",63139922.5666781
55.9,29,"N.pout",63139887.2777945
55.9,30,"N.pout",63139864.6623718
55.9,31,"N.pout",63139850.1689802
55.9,32,"N.pout",63139840.8807108
55.9,33,"N.pout",63139834.9282108
55.9,34,"N.pout",63139831.1134804
55.9,35,"N.pout",63139828.6687657
55.9,36,"N.pout",63139827.1020417
55.9,37,"N.pout",63139826.0979886
55.9,38,"N.pout",63139825.4545297
55.9,39,"N.pout",63139825.0421616
55.9,40,"N.pout",63139824.7778908
62.8,0,"N.pout",1292.54238810072
62.8,1,"N.pout",16424.3815075585
62.8,2,"N.pout",23201790.5385854
62.8,3,"N.pout",169995319.718537
62.8,4,"N.pout",152150948.559306
62.8,5,"N.pout",61236623.071443
62.8,6,"N.pout",42316345.5771032
62.8,7,"N.pout",46977355.0844109
62.8,8,"N.pout",51506949.9399268
62.8,9,"N.pout",53391730.0214166
62.8,10,"N.pout",53811244.9310319
62.8,11,"N.pout",53751582.2954943
62.8,12,"N.pout",53632720.0859014
62.8,13,"N.pout",53553793.9027423
62.8,14,"N.pout",53510887.2243403
62.8,15,"N.pout",53487465.8813399
62.8,16,"N.pout",53473646.0832119
62.8,17,"N.pout",53464951.0991414
62.8,18,"N.pout",53459336.6118865
62.8,19,"N.pout",53455701.4455476
62.8,20,"N.pout",53453357.7652161
62.8,21,"N.pout",53451852.4922967
62.8,22,"N.pout",53450887.5227758
62.8,23,"N.pout",53450269.2509028
62.8,24,"N.pout",53449873.1041186
62.8,25,"N.pout",53449619.2470256
62.8,26,"N.pout",53449456.5581473
62.8,27,"N.pout",53449352.293553
62.8,28,"N.pout",53449285.4724427
62.8,29,"N.pout",53449242.6486157
62.8,30,"N.pout",53449215.2042368
62.8,31,"N.pout",53449197.6161233
62.8,32,"N.pout",53449186.3445584
62.8,33,"N.pout",53449179.121039
62.8,34,"N.pout",53449174.4917605
62.8,35,"N.pout",53449171.5250329
62.8,36,"N.pout",53449169.623771
62.8,37,"N.pout",53449168.4053254
62.8,38,"N.pout",53449167.6244705
62.8,39,"N.pout",53449167.1240507
62.8,40,"N.pout",53449166.8033509
70.5,0,"N.pout",1148.41271708407
70.5,1,"N.pout",4677.31342255139
70.5,2,"N.pout",7778274.70425258
70.5,3,"N.pout",96401768.3874089
70.5,4,"N.pout",155651992.020101
70.5,5,"N.pout",90316281.3842773
70.5,6,"N.pout",47536321.7364461
70.5,7,"N.pout",40562539.3066247
70.5,8,"N.pout",43234155.0656928
70.5,9,"N.pout",45690590.9520553
70.5,10,"N.pout",46692936.9132357
70.5,11,"N.pout",46884801.6896696
70.5,12,"N.pout",46822141.8755849
70.5,13,"N.pout",46735591.243418
70.5,14,"N.pout",46677168.6874407
70.5,15,"N.pout",46643290.2793916
70.5,16,"N.pout",46623658.6789981
70.5,17,"N.pout",46611731.2792457
70.5,18,"N.pout",46604194.757457
70.5,19,"N.pout",46599350.8361055
70.5,20,"N.pout",46596228.6641007
70.5,21,"N.pout",46594220.29179
70.5,22,"N.pout",46592931.2256295
70.5,23,"N.pout",46592104.8353451
70.5,24,"N.pout",46591575.2669853
70.5,25,"N.pout",46591235.9189263
70.5,26,"N.pout",46591018.4513738
70.5,27,"N.pout",46590879.0835197
70.5,28,"N.pout",46590789.7659743
70.5,29,"N.pout",46590732.524654
70.5,30,"N.pout",46590695.8404323
70.5,31,"N.pout",46590672.3307696
70.5,32,"N.pout",46590657.2642828
70.5,33,"N.pout",46590647.6087359
70.5,34,"N.pout",46590641.4208622
70.5,35,"N.pout",46590637.45529
70.5,36,"N.pout",46590634.9139067
70.5,37,"N.pout",46590633.2852318
70.5,38,"N.pout",46590632.2414767
70.5,39,"N.pout",46590631.5725743
70.5,40,"N.pout",46590631.1439005
79.2,0,"N.pout",1020.35475269662
79.2,1,"N.pout",1920.03616901586
79.2,2,"N.pout",2025742.98406097
79.2,3,"N.pout",41312522.8381404
79.2,4,"N.pout",119772628.568146
79.2,5,"N.pout",117915847.716744
79.2,6,"N.pout",73554650.7248972
79.2,7,"N.pout",48006663.5121997
79.2,8,"N.pout",41142631.0450694
79.2,9,"N.pout",41123994.9955065
79.2,10,"N.pout",42130084.7346176
79.2,11,"N.pout",42694919.8106034
79.2,12,"N.pout",42845257.6039966
79.2,13,"N.pout",42821820.2859631
79.2,14,"N.pout",42763138.9771457
79.2,15,"N.pout",42714788.7575211
79.2,16,"N.pout",42682600.9651569
79.2,17,"N.pout",42662369.7761362
79.2,18,"N.pout",42649688.7691608
79.2,19,"N.pout",42641651.5277467
79.2,20,"N.pout",42636512.9913017
79.2,21,"N.pout",42633215.9229241
79.2,22,"N.pout",42631099.4285589
79.2,23,"N.pout",42629741.5679738
79.2,24,"N.pout",42628870.9272764
79.2,25,"N.pout",42628312.8689732
79.2,26,"N.pout",42627955.2134714
79.2,27,"N.pout",42627726.0015802
79.2,28,"N.pout",42627579.1059349
79.2,29,"N.pout",42627484.9644514
79.2,30,"N.pout",42627424.6318601
79.2,31,"N.pout",42627385.966595
79.2,32,"N.pout",42627361.1873409
79.2,33,"N.pout",42627345.3072054
79.2,34,"N.pout",42627335.130214
79.2,35,"N.pout",42627328.6081633
79.2,36,"N.pout",42627324.428429
79.2,37,"N.pout",42627321.7497971
79.2,38,"N.pout",42627320.0331647
79.2,39,"N.pout",42627318.933041
79.2,40,"N.pout",42627318.2280141
89,0,"N.pout",906.576360451758
89,1,"N.pout",1289.42534165924
89,2,"N.pout",366131.395798576
89,3,"N.pout",11964285.8510844
89,4,"N.pout",60686412.4787249
89,5,"N.pout",106769659.772811
89,6,"N.pout",107040791.954005
89,7,"N.pout",84101465.2353634
89,8,"N.pout",63876474.6165674
89,9,"N.pout",52517365.4930663
89,10,"N.pout",47403421.4150923
89,11,"N.pout",45334523.9635676
89,12,"N.pout",44481955.8525388
89,13,"N.pout",44073033.8856744
89,14,"N.pout",43837574.9357743
89,15,"N.pout",43687720.4388692
89,16,"N.pout",43590075.8719392
89,17,"N.pout",43526791.4704618
89,18,"N.pout",43486113.9943857
89,19,"N.pout",43460080.2586201
89,20,"N.pout",43443434.2482985
89,21,"N.pout",43432785.1384628
89,22,"N.pout",43425967.3763364
89,23,"N.pout",43421600.2576597
89,24,"N.pout",43418802.165506
89,25,"N.pout",43417009.1830531
89,26,"N.pout",43415860.2146704
89,27,"N.pout",43415123.9248307
89,28,"N.pout",43414652.0836538
89,29,"N.pout",43414349.7070984
89,30,"N.pout",43414155.9290964
89,31,"N.pout",43414031.7456537
89,32,"N.pout",43413952.1618365
89,33,"N.pout",43413901.1598637
89,34,"N.pout",43413868.4747596
89,35,"N.pout",43413847.528176
89,36,"N.pout",43413834.1043353
89,37,"N.pout",43413825.5015208
89,38,"N.pout",43413819.9883121
89,39,"N.pout",43413816.4551107
89,40,"N.pout",43413814.1908189
100,0,"N.pout",805.485244379826
