"time","species","weight","N"
35.4,"Sandeel",0.0409,486408141800.129
35.5,"Sandeel",0.0409,486202777396.572
35.6,"Sandeel",0.0409,485997830013.174
35.7,"Sandeel",0.0409,485797035985.432
35.8,"Sandeel",0.0409,485604135869.554
35.9,"Sandeel",0.0409,485422757417.253
36,"Sandeel",0.0409,485256291195.429
36.1,"Sandeel",0.0409,485107772389.539
36.2,"Sandeel",0.0409,484979782504.151
36.3,"Sandeel",0.0409,484874382031.748
36.4,"Sandeel",0.0409,484793080211.488
36.5,"Sandeel",0.0409,484736841860.126
36.6,"Sandeel",0.0409,484706125338.689
36.7,"Sandeel",0.0409,484700941329.476
36.8,"Sandeel",0.0409,484720920094.75
36.9,"Sandeel",0.0409,484765375481.489
37,"Sandeel",0.0409,484833356698.26
37.1,"Sandeel",0.0409,484923682939.656
37.2,"Sandeel",0.0409,485034960220.445
37.3,"Sandeel",0.0409,485165583373.605
37.4,"Sandeel",0.0409,485313728463.815
37.5,"Sandeel",0.0409,485477341695.346
37.6,"Sandeel",0.0409,485654130466.343
37.7,"Sandeel",0.0409,485841561014.526
37.8,"Sandeel",0.0409,486036865659.67
37.9,"Sandeel",0.0409,486237061415.309
38,"Sandeel",0.0409,486438980921.109
38.1,"Sandeel",0.0409,486639316173.262
38.2,"Sandeel",0.0409,486834675133.594
38.3,"Sandeel",0.0409,487021650648.417
38.4,"Sandeel",0.0409,487196899986.549
38.5,"Sandeel",0.0409,487357231736.572
38.6,"Sandeel",0.0409,487499695089.707
38.7,"Sandeel",0.0409,487621665171.38
38.8,"Sandeel",0.0409,487720917579.614
38.9,"Sandeel",0.0409,487795685961.5
39,"Sandeel",0.0409,487844698306.016
39.1,"Sandeel",0.0409,487867190313.041
39.2,"Sandeel",0.0409,487862897153.798
39.3,"Sandeel",0.0409,487832027569.977
39.4,"Sandeel",0.0409,487775226104.655
39.5,"Sandeel",0.0409,487693530081.524
39.6,"Sandeel",0.0409,487588327731.544
39.7,"Sandeel",0.0409,487461322733.701
39.8,"Sandeel",0.0409,487314508573.316
39.9,"Sandeel",0.0409,487150153726.446
40,"Sandeel",0.0409,486970795976.176
0,"N.pout",0.0409,5805083349033.65
0.1,"N.pout",0.0409,5810914412760.82
0.2,"N.pout",0.0409,5811603381522.21
0.3,"N.pout",0.0409,5792353326188.52
0.4,"N.pout",0.0409,5764263436538.64
0.5,"N.pout",0.0409,5747221017059.2
0.6,"N.pout",0.0409,5753206167059.3
0.7,"N.pout",0.0409,5781808809500.54
0.8,"N.pout",0.0409,5823701830473.13
0.9,"N.pout",0.0409,5866479756316.52
1,"N.pout",0.0409,5899519746810.62
1.1,"N.pout",0.0409,5916592016446.61
1.2,"N.pout",0.0409,5916256947137.67
1.3,"N.pout",0.0409,5900763960370
1.4,"N.pout",0.0409,5874348023999.63
1.5,"N.pout",0.0409,5841648997158.21
1.6,"N.pout",0.0409,5806646169027.26
1.7,"N.pout",0.0409,5772181981583.15
1.8,"N.pout",0.0409,5739946231963.8
1.9,"N.pout",0.0409,5710720166525.7
2,"N.pout",0.0409,5684700686447.93
2.1,"N.pout",0.0409,5661787472920.3
2.2,"N.pout",0.0409,5641781326924.06
2.3,"N.pout",0.0409,5624490254177.4
2.4,"N.pout",0.0409,5609765768159.52
2.5,"N.pout",0.0409,5597499187432.41
2.6,"N.pout",0.0409,5587603309661.67
2.7,"N.pout",0.0409,5579995548732.59
2.8,"N.pout",0.0409,5574589373650.53
2.9,"N.pout",0.0409,5571294321902.4
3,"N.pout",0.0409,5570021585117.46
3.1,"N.pout",0.0409,5570691472366.54
3.2,"N.pout",0.0409,5573239743603.6
3.3,"N.pout",0.0409,5577620851800.19
3.4,"N.pout",0.0409,5583807029130.55
3.5,"N.pout",0.0409,5591782856847.32
3.6,"N.pout",0.0409,5601535618144.21
3.7,"N.pout",0.0409,5613042423129.56
3.8,"N.pout",0.0409,5626255721456.69
3.9,"N.pout",0.0409,5641089196074.78
4,"N.pout",0.0409,5657406024760.78
4.1,"N.pout",0.0409,5675011107089.49
4.2,"N.pout",0.0409,5693648217961.48
4.3,"N.pout",0.0409,5713002355011.05
4.4,"N.pout",0.0409,5732706953951.65
4.5,"N.pout",0.0409,5752355226886.7
4.6,"N.pout",0.0409,5771514625150.04
4.7,"N.pout",0.0409,5789743290630.95
4.8,"N.pout",0.0409,5806607297047.25
4.9,"N.pout",0.0409,5821697491688.46
5,"N.pout",0.0409,5834644854790.57
5.1,"N.pout",0.0409,5845133519774.7
5.2,"N.pout",0.0409,5852910926826.02
5.3,"N.pout",0.0409,5857794950938.67
5.4,"N.pout",0.0409,5859678164250.8
5.5,"N.pout",0.0409,5858529585421.38
5.6,"N.pout",0.0409,5854394306188.66
5.7,"N.pout",0.0409,5847391292213.83
5.8,"N.pout",0.0409,5837709495617.44
5.9,"N.pout",0.0409,5825602263560.18
6,"N.pout",0.0409,5811379937550.94
6.1,"N.pout",0.0409,5795400539474.56
6.2,"N.pout",0.0409,5778058533008.81
6.3,"N.pout",0.0409,5759771816696.28
6.4,"N.pout",0.0409,5740967324365.53
6.5,"N.pout",0.0409,5722065854322.83
6.6,"N.pout",0.0409,5703466990318.29
6.7,"N.pout",0.0409,5685535174736.89
6.8,"N.pout",0.0409,5668588097882.73
6.9,"N.pout",0.0409,5652888525052.61
7,"N.pout",0.0409,5638640458162.59
7.1,"N.pout",0.0409,5625990116257.74
7.2,"N.pout",0.0409,5615031658882.69
7.3,"N.pout",0.0409,5605816951101.65
7.4,"N.pout",0.0409,5598368090120.4
7.5,"N.pout",0.0409,5592690994071.44
7.6,"N.pout",0.0409,5588788179860.65
7.7,"N.pout",0.0409,5586668966676.08
7.8,"N.pout",0.0409,5586355715788.55
7.9,"N.pout",0.0409,5587885287322.17
8,"N.pout",0.0409,5591305562171.39
8.1,"N.pout",0.0409,5596667536658.79
8.2,"N.pout",0.0409,5604014056632.63
8.3,"N.pout",0.0409,5613366650153.41
8.4,"N.pout",0.0409,5624712107511.28
8.5,"N.pout",0.0409,5637990436347.03
8.6,"N.pout",0.0409,5653085604885.55
8.7,"N.pout",0.0409,5669820115063.28
8.8,"N.pout",0.0409,5687953973954.68
8.9,"N.pout",0.0409,5707188122844.96
9,"N.pout",0.0409,5727171909260.02
9.1,"N.pout",0.0409,5747513812092.5
9.2,"N.pout",0.0409,5767794398755.09
9.3,"N.pout",0.0409,5787580423676.9
9.4,"N.pout",0.0409,5806439057337.5
9.5,"N.pout",0.0409,5823951427585.18
9.6,"N.pout",0.0409,5839724908808.36
9.7,"N.pout",0.0409,5853403855401.93
9.8,"N.pout",0.0409,5864678697040.1
9.9,"N.pout",0.0409,5873293462260.07
10,"N.pout",0.0409,5879051859970.97
10.1,"N.pout",0.0409,5881822031128.68
10.2,"N.pout",0.0409,5881540006950.5
10.3,"N.pout",0.0409,5878211808194.79
10.4,"N.pout",0.0409,5871914026698.95
10.5,"N.pout",0.0409,5862792673258
10.6,"N.pout",0.0409,5851060069884.06
10.7,"N.pout",0.0409,5836989610346.38
10.8,"N.pout",0.0409,5820908301355.62
10.9,"N.pout",0.0409,5803187115304.16
11,"N.pout",0.0409,5784229324940.15
11.1,"N.pout",0.0409,5764457147855.76
11.2,"N.pout",0.0409,5744297205083.09
11.3,"N.pout",0.0409,5724165490562.35
11.4,"N.pout",0.0409,5704452740991.23
11.5,"N.pout",0.0409,5685511254075.17
11.6,"N.pout",0.0409,5667644276739.98
11.7,"N.pout",0.0409,5651099018974.35
11.8,"N.pout",0.0409,5636064104916
11.9,"N.pout",0.0409,5622671846937.91
12,"N.pout",0.0409,5611005163348.5
12.1,"N.pout",0.0409,5601108341689.33
12.2,"N.pout",0.0409,5593000289130.64
12.3,"N.pout",0.0409,5586688519461.9
12.4,"N.pout",0.0409,5582181983508.25
12.5,"N.pout",0.0409,5579500987845.83
12.6,"N.pout",0.0409,5578682841525.28
12.7,"N.pout",0.0409,5579782452146.33
12.8,"N.pout",0.0409,5582867764561.82
12.9,"N.pout",0.0409,5588010597164.56
13,"N.pout",0.0409,5595273995618.73
13.1,"N.pout",0.0409,5604697629409.99
13.2,"N.pout",0.0409,5616282965867.19
13.3,"N.pout",0.0409,5629979955798.18
13.4,"N.pout",0.0409,5645676761727.88
13.5,"N.pout",0.0409,5663193681466.11
13.6,"N.pout",0.0409,5682281915290.21
13.7,"N.pout",0.0409,5702627263340.57
13.8,"N.pout",0.0409,5723858302359.55
13.9,"N.pout",0.0409,5745558157244.36
14,"N.pout",0.0409,5767278713055.68
14.1,"N.pout",0.0409,5788556033200.58
14.2,"N.pout",0.0409,5808925846585.16
14.3,"N.pout",0.0409,5827938195011.02
14.4,"N.pout",0.0409,5845170628224.57
14.5,"N.pout",0.0409,5860239632679.89
14.6,"N.pout",0.0409,5872810228184.77
14.7,"N.pout",0.0409,5882603830774.82
14.8,"N.pout",0.0409,5889404548887.63
14.9,"N.pout",0.0409,5893064061935.67
15,"N.pout",0.0409,5893505150500.23
15.1,"N.pout",0.0409,5890723839887.5
15.2,"N.pout",0.0409,5884790019139.52
15.3,"N.pout",0.0409,5875846333814.48
15.4,"N.pout",0.0409,5864105137530.24
15.5,"N.pout",0.0409,5849843324346.76
15.6,"N.pout",0.0409,5833394941067.68
15.7,"N.pout",0.0409,5815141582298.17
15.8,"N.pout",0.0409,5795500693431.1
15.9,"N.pout",0.0409,5774912048326.6
16,"N.pout",0.0409,5753822836361.29
16.1,"N.pout",0.0409,5732671992408.96
16.2,"N.pout",0.0409,5711874623469.16
16.3,"N.pout",0.0409,5691807593814.29
16.4,"N.pout",0.0409,5672797469770.19
16.5,"N.pout",0.0409,5655112027414.55
16.6,"N.pout",0.0409,5638956334615.64
16.7,"N.pout",0.0409,5624474011939.18
16.8,"N.pout",0.0409,5611753686920.93
16.9,"N.pout",0.0409,5600839969123.95
17,"N.pout",0.0409,5591747612855.64
17.1,"N.pout",0.0409,5584477031295.32
17.2,"N.pout",0.0409,5579029084230.49
17.3,"N.pout",0.0409,5575417132446.52
17.4,"N.pout",0.0409,5573674721848.07
17.5,"N.pout",0.0409,5573857859881.57
17.6,"N.pout",0.0409,5576041570952.16
17.7,"N.pout",0.0409,5580311152956.55
17.8,"N.pout",0.0409,5586749204590.81
17.9,"N.pout",0.0409,5595419980510.92
18,"N.pout",0.0409,5606352915869.23
18.1,"N.pout",0.0409,5619527225521.02
18.2,"N.pout",0.0409,5634859328703.29
18.3,"N.pout",0.0409,5652194498130.54
18.4,"N.pout",0.0409,5671303624772.32
18.5,"N.pout",0.0409,5691885390377.81
18.6,"N.pout",0.0409,5713573532684.45
18.7,"N.pout",0.0409,5735948363693.95
18.8,"N.pout",0.0409,5758551337368.71
18.9,"N.pout",0.0409,5780901305386.54
19,"N.pout",0.0409,5802511150407.22
19.1,"N.pout",0.0409,5822903706079.02
19.2,"N.pout",0.0409,5841626194193.11
19.3,"N.pout",0.0409,5858262755956.66
19.4,"N.pout",0.0409,5872444959610.02
19.5,"N.pout",0.0409,5883860384602.18
19.6,"N.pout",0.0409,5892259492378.36
19.7,"N.pout",0.0409,5897460998871.04
19.8,"N.pout",0.0409,5899355887428.66
19.9,"N.pout",0.0409,5897910079941.91
20,"N.pout",0.0409,5893165659506.15
20.1,"N.pout",0.0409,5885240445685.04
20.2,"N.pout",0.0409,5874325685050.19
20.3,"N.pout",0.0409,5860681639536.26
20.4,"N.pout",0.0409,5844630923139.7
20.5,"N.pout",0.0409,5826549537052.33
20.6,"N.pout",0.0409,5806855671231.92
20.7,"N.pout",0.0409,5785996473687.99
20.8,"N.pout",0.0409,5764433145131.63
20.9,"N.pout",0.0409,5742624907201.65
21,"N.pout",0.0409,5721012618488.91
21.1,"N.pout",0.0409,5700003052005.84
21.2,"N.pout",0.0409,5679955049207.31
21.3,"N.pout",0.0409,5661168855865.01
21.4,"N.pout",0.0409,5643879850004.18
21.5,"N.pout",0.0409,5628257545461.65
21.6,"N.pout",0.0409,5614410202478.58
21.7,"N.pout",0.0409,5602394667618.26
21.8,"N.pout",0.0409,5592230320117.87
21.9,"N.pout",0.0409,5583915365586.26
22,"N.pout",0.0409,5577443322151.44
22.1,"N.pout",0.0409,5572817471938.8
22.2,"N.pout",0.0409,5570061317062.64
22.3,"N.pout",0.0409,5569223631147.85
22.4,"N.pout",0.0409,5570377432560.18
22.5,"N.pout",0.0409,5573613001307.09
22.6,"N.pout",0.0409,5579025802769.15
22.7,"N.pout",0.0409,5586700779020.94
22.8,"N.pout",0.0409,5596694865961.4
22.9,"N.pout",0.0409,5609019764248.71
23,"N.pout",0.0409,5623626928640.36
23.1,"N.pout",0.0409,5640396456245.23
23.2,"N.pout",0.0409,5659131081187.95
23.3,"N.pout",0.0409,5679555876707.84
23.4,"N.pout",0.0409,5701323605882.47
23.5,"N.pout",0.0409,5724025045628.04
23.6,"N.pout",0.0409,5747203130032.98
23.7,"N.pout",0.0409,5770369487744.38
23.8,"N.pout",0.0409,5793021909475.74
23.9,"N.pout",0.0409,5814661451883.35
24,"N.pout",0.0409,5834808199845.34
24.1,"N.pout",0.0409,5853015088168.01
24.2,"N.pout",0.0409,5868879546140.45
24.3,"N.pout",0.0409,5882053013055.38
24.4,"N.pout",0.0409,5892248545166.47
24.5,"N.pout",0.0409,5899246787211.39
24.6,"N.pout",0.0409,5902900531195.31
24.7,"N.pout",0.0409,5903137966112.86
24.8,"N.pout",0.0409,5899964578647.06
24.9,"N.pout",0.0409,5893463539573.18
25,"N.pout",0.0409,5883794335216.61
25.1,"N.pout",0.0409,5871189391374.76
25.2,"N.pout",0.0409,5855948483720.13
25.3,"N.pout",0.0409,5838430817076.63
25.4,"N.pout",0.0409,5819044768017.35
25.5,"N.pout",0.0409,5798235411488.62
25.6,"N.pout",0.0409,5776470096376.83
25.7,"N.pout",0.0409,5754222510417.54
25.8,"N.pout",0.0409,5731955892637.93
25.9,"N.pout",0.0409,5710106304425.52
26,"N.pout",0.0409,5689067120494.58
26.1,"N.pout",0.0409,5669176079563.97
26.2,"N.pout",0.0409,5650706257148.46
26.3,"N.pout",0.0409,5633862118264.51
26.4,"N.pout",0.0409,5618781348852.67
26.5,"N.pout",0.0409,5605542488776.45
26.6,"N.pout",0.0409,5594177599315.49
26.7,"N.pout",0.0409,5584688441259.98
26.8,"N.pout",0.0409,5577064070023.5
26.9,"N.pout",0.0409,5571297491416.86
27,"N.pout",0.0409,5567399120466.87
27.1,"N.pout",0.0409,5565405224399.18
27.2,"N.pout",0.0409,5565380223204.62
27.3,"N.pout",0.0409,5567412543089.65
27.4,"N.pout",0.0409,5571604540243.35
27.5,"N.pout",0.0409,5578057726001.83
27.6,"N.pout",0.0409,5586855054452.11
27.7,"N.pout",0.0409,5598042338048.33
27.8,"N.pout",0.0409,5611610920064.48
27.9,"N.pout",0.0409,5627483557428.24
28,"N.pout",0.0409,5645505073563
28.1,"N.pout",0.0409,5665438770012.56
28.2,"N.pout",0.0409,5686968906751.32
28.3,"N.pout",0.0409,5709708868587.81
28.4,"N.pout",0.0409,5733214034966.53
28.5,"N.pout",0.0409,5756997956340.16
28.6,"N.pout",0.0409,5780550268051.28
28.7,"N.pout",0.0409,5803354845460.72
28.8,"N.pout",0.0409,5824906974008.88
28.9,"N.pout",0.0409,5844728693452.47
29,"N.pout",0.0409,5862381885947.76
29.1,"N.pout",0.0409,5877479034840.34
29.2,"N.pout",0.0409,5889691832587.38
29.3,"N.pout",0.0409,5898757939572.47
29.4,"N.pout",0.0409,5904486195807.03
29.5,"N.pout",0.0409,5906760492292.34
29.6,"N.pout",0.0409,5905542360793.69
29.7,"N.pout",0.0409,5900872187718.44
29.8,"N.pout",0.0409,5892868841243.53
29.9,"N.pout",0.0409,5881727446332.3
30,"N.pout",0.0409,5867715054810.99
30.1,"N.pout",0.0409,5851164024752.08
30.2,"N.pout",0.0409,5832463024512.38
30.3,"N.pout",0.0409,5812045695221.84
30.4,"N.pout",0.0409,5790377137386.86
30.5,"N.pout",0.0409,5767938542933.69
30.6,"N.pout",0.0409,5745210490322.97
30.7,"N.pout",0.0409,5722655665087.16
30.8,"N.pout",0.0409,5700702042881.21
30.9,"N.pout",0.0409,5679727822833.78
31,"N.pout",0.0409,5660049542125.72
31.1,"N.pout",0.0409,5641914748708.19
31.2,"N.pout",0.0409,5625500295720.76
31.3,"N.pout",0.0409,5610916744235.2
31.4,"N.pout",0.0409,5598218588643.1
31.5,"N.pout",0.0409,5587419183054
31.6,"N.pout",0.0409,5578508511715.2
31.7,"N.pout",0.0409,5571471465084.72
31.8,"N.pout",0.0409,5566304157232.28
31.9,"N.pout",0.0409,5563026074158.29
32,"N.pout",0.0409,5561686422433.25
32.1,"N.pout",0.0409,5562363841397.34
32.2,"N.pout",0.0409,5565159513360.87
32.3,"N.pout",0.0409,5570184526173.25
32.4,"N.pout",0.0409,5577543012637.16
32.5,"N.pout",0.0409,5587313050042.82
32.6,"N.pout",0.0409,5599527520931.24
32.7,"N.pout",0.0409,5614157105480.91
32.8,"N.pout",0.0409,5631097305072.81
32.9,"N.pout",0.0409,5650160911850.41
33,"N.pout",0.0409,5671076691810.76
33.1,"N.pout",0.0409,5693494320712.98
33.2,"N.pout",0.0409,5716994909057.08
33.3,"N.pout",0.0409,5741105885814.42
33.4,"N.pout",0.0409,5765318668644.69
33.5,"N.pout",0.0409,5789107471055.27
33.6,"N.pout",0.0409,5811947765992.86
33.7,"N.pout",0.0409,5833333272847.87
33.8,"N.pout",0.0409,5852790766624.63
33.9,"N.pout",0.0409,5869892430252.4
34,"N.pout",0.0409,5884265810504.69
34.1,"N.pout",0.0409,5895601651994.77
34.2,"N.pout",0.0409,5903659960744.89
34.3,"N.pout",0.0409,5908274604576.11
34.4,"N.pout",0.0409,5909356628325.25
34.5,"N.pout",0.0409,5906896295867.25
34.6,"N.pout",0.0409,5900963717212.06
34.7,"N.pout",0.0409,5891707815892.9
34.8,"N.pout",0.0409,5879353358311.48
34.9,"N.pout",0.0409,5864195800020.09
35,"N.pout",0.0409,5846593786004.57
35.1,"N.pout",0.0409,5826959250940.39
35.2,"N.pout",0.0409,5805745187514.25
35.3,"N.pout",0.0409,5783431288184.99
35.4,"N.pout",0.0409,5760507834023.58
35.5,"N.pout",0.0409,5737458421633.78
35.6,"N.pout",0.0409,5714742387831.86
35.7,"N.pout",0.0409,5692778081192.22
35.8,"N.pout",0.0409,5671928370981.62
35.9,"N.pout",0.0409,5652489883276.28
36,"N.pout",0.0409,5634687321403.12
36.1,"N.pout",0.0409,5618673814071.66
36.2,"N.pout",0.0409,5604537559113.11
36.3,"N.pout",0.0409,5592314189212.77
36.4,"N.pout",0.0409,5582003432217.45
36.5,"N.pout",0.0409,5573587945906.3
36.6,"N.pout",0.0409,5567051821825.53
36.7,"N.pout",0.0409,5562396255227.95
36.8,"N.pout",0.0409,5559650264515.26
36.9,"N.pout",0.0409,5558875033172.96
37,"N.pout",0.0409,5560161310242.63
37.1,"N.pout",0.0409,5563620199380.7
37.2,"N.pout",0.0409,5569368467772.06
37.3,"N.pout",0.0409,5577510127145.14
37.4,"N.pout",0.0409,5588116430312.09
37.5,"N.pout",0.0409,5601206567453.89
37.6,"N.pout",0.0409,5616731234766.69
37.7,"N.pout",0.0409,5634560896709.3
37.8,"N.pout",0.0409,5654480004178.88
37.9,"N.pout",0.0409,5676187725329.3
38,"N.pout",0.0409,5699304986497.16
38.1,"N.pout",0.0409,5723386923054.37
38.2,"N.pout",0.0409,5747939316809.71
38.3,"N.pout",0.0409,5772437327583.85
38.4,"N.pout",0.0409,5796344835230.46
38.5,"N.pout",0.0409,5819132957007.9
38.6,"N.pout",0.0409,5840296710332.55
38.7,"N.pout",0.0409,5859369250560.34
38.8,"N.pout",0.0409,5875933534245.93
38.9,"N.pout",0.0409,5889631573683.43
39,"N.pout",0.0409,5900171625056.18
39.1,"N.pout",0.0409,5907333688437.27
39.2,"N.pout",0.0409,5910973617454.94
39.3,"N.pout",0.0409,5911025982473.34
39.4,"N.pout",0.0409,5907505655301.56
39.5,"N.pout",0.0409,5900507934483.09
39.6,"N.pout",0.0409,5890206942338.38
39.7,"N.pout",0.0409,5876852010513.43
39.8,"N.pout",0.0409,5860761820840.99
39.9,"N.pout",0.0409,5842316161006.76
40,"N.pout",0.0409,5821945268108.98
0,"Herring",0.0409,736645707539.288
0.1,"Herring",0.0409,736776336168.524
0.2,"Herring",0.0409,736357430703.204
0.3,"Herring",0.0409,734133658351.642
0.4,"Herring",0.0409,730428059630.972
0.5,"Herring",0.0409,726462800849.163
0.6,"Herring",0.0409,723289862064.586
0.7,"Herring",0.0409,721326147282.385
0.8,"Herring",0.0409,720416369256.448
0.9,"Herring",0.0409,720103358750.066
1,"Herring",0.0409,719886212838.068
1.1,"Herring",0.0409,719380458361.127
1.2,"Herring",0.0409,718376115347.377
1.3,"Herring",0.0409,716823809185.12
1.4,"Herring",0.0409,714785457433.901
1.5,"Herring",0.0409,712378999101.82
1.6,"Herring",0.0409,709734791475.182
1.7,"Herring",0.0409,706969890545.635
1.8,"Herring",0.0409,704178378090.894
1.9,"Herring",0.0409,701432083052.953
2,"Herring",0.0409,698785734320.933
2.1,"Herring",0.0409,696282260303.569
2.2,"Herring",0.0409,693956153901.659
2.3,"Herring",0.0409,691834609416.468
2.4,"Herring",0.0409,689937156102.209
2.5,"Herring",0.0409,688274816985.529
2.6,"Herring",0.0409,686849652329.034
2.7,"Herring",0.0409,685655165429.98
2.8,"Herring",0.0409,684677651209.379
2.9,"Herring",0.0409,683898267735.109
3,"Herring",0.0409,683295448341.906
3.1,"Herring",0.0409,682847240449.32
3.2,"Herring",0.0409,682533224234.142
3.3,"Herring",0.0409,682335788948.377
3.4,"Herring",0.0409,682240687731.738
3.5,"Herring",0.0409,682236921894.256
3.6,"Herring",0.0409,682316101992.052
3.7,"Herring",0.0409,682471485782.922
3.8,"Herring",0.0409,682696902531.642
3.9,"Herring",0.0409,682985747142.992
4,"Herring",0.0409,683330179065.84
4.1,"Herring",0.0409,683720604158.705
4.2,"Herring",0.0409,684145465295.582
4.3,"Herring",0.0409,684591327589.559
4.4,"Herring",0.0409,685043219176.86
4.5,"Herring",0.0409,685485175799.432
4.6,"Herring",0.0409,685900931361.571
4.7,"Herring",0.0409,686274692077.963
4.8,"Herring",0.0409,686591926858.481
4.9,"Herring",0.0409,686840103299.728
5,"Herring",0.0409,687009301593.28
5.1,"Herring",0.0409,687092651608.906
5.2,"Herring",0.0409,687086561630.283
5.3,"Herring",0.0409,686990736597.901
5.4,"Herring",0.0409,686808012277.416
5.5,"Herring",0.0409,686544052587.589
5.6,"Herring",0.0409,686206966144.333
5.7,"Herring",0.0409,685806894529.94
5.8,"Herring",0.0409,685355611835.286
5.9,"Herring",0.0409,684866157319.806
6,"Herring",0.0409,684352505237.391
6.1,"Herring",0.0409,683829261470.524
6.2,"Herring",0.0409,683311367597.1
6.3,"Herring",0.0409,682813790166.231
6.4,"Herring",0.0409,682351176283.177
6.5,"Herring",0.0409,681937465563.241
6.6,"Herring",0.0409,681585461955.693
6.7,"Herring",0.0409,681306384841.734
6.8,"Herring",0.0409,681109434190.115
6.9,"Herring",0.0409,681001415778.974
7,"Herring",0.0409,680986476083.249
7.1,"Herring",0.0409,681065990112.708
7.2,"Herring",0.0409,681238629130.461
7.3,"Herring",0.0409,681500611177.597
7.4,"Herring",0.0409,681846110233.392
7.5,"Herring",0.0409,682267775301.648
7.6,"Herring",0.0409,682757294009.667
7.7,"Herring",0.0409,683305929953.204
7.8,"Herring",0.0409,683904969900.725
7.9,"Herring",0.0409,684546034225.141
8,"Herring",0.0409,685221227605.352
8.1,"Herring",0.0409,685923132214.888
8.2,"Herring",0.0409,686644667661.096
8.3,"Herring",0.0409,687378857524.016
8.4,"Herring",0.0409,688118549971.729
8.5,"Herring",0.0409,688856139931.674
8.6,"Herring",0.0409,689583334387.079
8.7,"Herring",0.0409,690290992921.325
8.8,"Herring",0.0409,690969064950.908
8.9,"Herring",0.0409,691606634825.855
9,"Herring",0.0409,692192076900.513
9.1,"Herring",0.0409,692713314770.068
9.2,"Herring",0.0409,693158171715.443
9.3,"Herring",0.0409,693514792681.806
9.4,"Herring",0.0409,693772111988.796
9.5,"Herring",0.0409,693920336161.029
9.6,"Herring",0.0409,693951408841.391
9.7,"Herring",0.0409,693859425649.234
9.8,"Herring",0.0409,693640971415.132
9.9,"Herring",0.0409,693295359952.693
10,"Herring",0.0409,692824766132.752
10.1,"Herring",0.0409,692234249830.181
10.2,"Herring",0.0409,691531679745.041
10.3,"Herring",0.0409,690727571076.955
10.4,"Herring",0.0409,689834854113.101
10.5,"Herring",0.0409,688868591078.03
10.6,"Herring",0.0409,687845656514.609
10.7,"Herring",0.0409,686784392585.729
10.8,"Herring",0.0409,685704245655.795
10.9,"Herring",0.0409,684625385133.699
11,"Herring",0.0409,683568300897.833
11.1,"Herring",0.0409,682553373001.809
11.2,"Herring",0.0409,681600408151.506
11.3,"Herring",0.0409,680728142635.33
11.4,"Herring",0.0409,679953721017.792
11.5,"Herring",0.0409,679292172620.455
11.6,"Herring",0.0409,678755920829.051
11.7,"Herring",0.0409,678354369872.876
11.8,"Herring",0.0409,678093616293.225
11.9,"Herring",0.0409,677976325490.702
12,"Herring",0.0409,678001797374.404
12.1,"Herring",0.0409,678166221639.907
12.2,"Herring",0.0409,678463097089.449
